Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Sub_metering_4
02/01/2026,17:56:00,1.474,0.266,234.8,6,0,13.52,4.63,6.42
02/01/2026,17:57:00,1.036,0.073,233.61,4.46,3.62,0,8.5,5.14
02/01/2026,17:58:00,1.379,0.302,241.87,5.86,0,0,10.98,12
02/01/2026,17:59:00,1.267,0.227,234.76,5.82,14.84,0,7.1,0
02/01/2026,18:00:00,0.536,0.03,241.22,1.89,4.83,0,3.73,0.37
02/01/2026,18:01:00,2.658,0.513,238.5,11.29,0,0,1.84,42.45
02/01/2026,18:02:00,0.701,0.156,242.82,3.1,0,1.06,3.35,7.27
02/01/2026,18:03:00,0.649,0.118,234.83,2.85,0,0,1.92,8.89
02/01/2026,18:04:00,0.201,0.011,241.79,0.56,0,0,5.88,0
02/01/2026,18:05:00,0.811,0.18,240.99,3.42,0,0,10.23,3.29
02/01/2026,18:06:00,0.691,0.136,241.09,2.95,0,0,4.38,7.14
02/01/2026,18:07:00,0.075,0.009,243.37,0.34,0,0,0.28,0.97
02/01/2026,18:08:00,1.127,0.13,240.21,4.56,0,7.34,16.86,0
02/01/2026,18:09:00,4.082,0.596,232.66,17.39,0.55,0,2.09,65.4
02/01/2026,18:10:00,0.26,0.058,241.35,1.17,1.79,0,14.76,0
02/01/2026,18:11:00,1.356,0.136,240.96,5.49,0,0,10.06,12.53
02/01/2026,18:12:00,1.102,0.077,239.27,4.47,0,0,3.2,15.17
02/01/2026,18:13:00,2.379,0.53,237.47,9.99,0,4.02,0.35,35.29
02/01/2026,18:14:00,2.524,0.139,238.92,10.6,0,1.5,17.71,22.86
02/01/2026,18:15:00,6.462,1.501,244.37,26.65,0,0,6.46,101.25
02/01/2026,18:16:00,1.744,0.194,237.24,7.11,6.84,0,1.72,20.5
02/01/2026,18:17:00,0.596,0.09,234.78,2.28,6.97,4.7,4.58,0
02/01/2026,18:18:00,0.787,0.06,235.6,3.27,0,0,6.05,7.07
02/01/2026,18:19:00,0.874,0.201,239.89,3.28,0,4.16,1.54,8.86
02/01/2026,18:20:00,0.722,0.144,245.01,3.06,4.98,0,0.59,6.46
02/01/2026,18:21:00,4.858,1.141,246.61,19.3,3.65,0,1.87,75.45
02/01/2026,18:22:00,2.427,0.453,241.95,10.17,2.38,0,0.29,37.78
02/01/2026,18:23:00,2.119,0.184,237.06,9.16,0,0,0.44,34.89
02/01/2026,18:24:00,0.429,0.048,237.37,1.86,0,0.02,1.02,6.12
02/01/2026,18:25:00,2.504,0.369,242.63,9.95,0,0,1.03,40.69
02/01/2026,18:26:00,3.378,0.579,243.99,13.87,0,0,1.71,54.59
02/01/2026,18:27:00,1.121,0.264,238.07,4.55,2.9,0.35,16.63,0
02/01/2026,18:28:00,0.778,0.099,244.27,2.94,0,0,5.15,7.82
02/01/2026,18:29:00,4.303,0.82,239.31,18.1,4.68,0,3.29,63.75
02/01/2026,18:30:00,0.675,0.163,242.14,2.94,0,0,4.98,6.27
02/01/2026,18:31:00,0.601,0.048,243.44,2.73,4.53,0,0.03,5.45
02/01/2026,18:32:00,0.494,0.11,235.55,2.04,0,0,13.51,0
02/01/2026,18:33:00,1.296,0.174,241.35,5.4,0,0,4.56,17.03
02/01/2026,18:34:00,1.739,0.342,244.29,7.45,0,0,3.61,25.38
02/01/2026,18:35:00,3.03,0.329,238.32,13.14,0,0,17.04,33.46
02/01/2026,18:36:00,2.2,0.257,236.83,9.51,4.63,0,7.87,24.17
02/01/2026,18:37:00,2.171,0.12,241.48,8.92,0,0,2.47,33.71
02/01/2026,18:38:00,3.782,0.924,240.4,15.73,1.41,0,16.51,45.12
02/01/2026,18:39:00,0.467,0.099,239.02,1.92,0,0,11.46,0
02/01/2026,18:40:00,0.238,0.016,239.99,1.13,0,0,18.54,0
02/01/2026,18:41:00,2.29,0.572,234.99,9.58,21.98,0,0.61,15.57
02/01/2026,18:42:00,1.24,0.212,241.21,5.2,0.45,0,18.64,1.57
02/01/2026,18:43:00,3.039,0.671,244.78,12.48,0,0.65,4.7,45.31
02/01/2026,18:44:00,1.35,0.086,237.86,5.75,3.27,0,6.69,12.55
02/01/2026,18:45:00,0.75,0.096,237.51,2.95,0,0,1.43,11.07
02/01/2026,18:46:00,2.317,0.426,240.52,9.68,0,0,0.91,37.71
02/01/2026,18:47:00,1.508,0.108,248.54,6.42,7.32,0,0.5,17.32
02/01/2026,18:48:00,1.351,0.2,243.3,5.46,0,2.48,3.29,16.76
02/01/2026,18:49:00,7.338,1.017,239.72,30.66,0,0,1.5,120.8
02/01/2026,18:50:00,3.564,0.332,240.12,14.48,0,0,0.51,58.89
02/01/2026,18:51:00,2.561,0.282,243.6,10.57,0,0,18.62,24.07
02/01/2026,18:52:00,1.55,0.377,237.27,6.58,0,0,7.93,17.9
02/01/2026,18:53:00,1.434,0.155,241.84,5.95,0,0,4.38,19.53
02/01/2026,18:54:00,1.042,0.097,236.65,4.55,13.89,3.59,8.16,0
02/01/2026,18:55:00,1.691,0.266,242.77,6.91,0,0,5.67,22.51
02/01/2026,18:56:00,0.858,0.158,239.12,3.82,0,0,1.18,13.12
02/01/2026,18:57:00,0.355,0.069,240.6,1.3,1.13,0,6.02,0
02/01/2026,18:58:00,1.336,0.268,238.92,5.88,0,5.81,6.86,9.61
02/01/2026,18:59:00,1.812,0.104,242.1,7.53,1.89,0,1.63,26.68
02/01/2026,19:00:00,3.045,0.392,239.48,12.7,0.58,1.07,2.32,46.78
02/01/2026,19:01:00,0.605,0.124,246.47,2.17,6.54,0,2.9,0.64
02/01/2026,19:02:00,1.445,0.334,244.26,5.69,0,6.25,5.54,12.29
02/01/2026,19:03:00,2.186,0.373,236.09,9.33,0,6.1,0.81,29.52
02/01/2026,19:04:00,2.146,0.13,240.57,8.78,0,0,8.16,27.6
02/01/2026,19:05:00,4.679,0.605,242.21,19.52,0,0,2.55,75.43
02/01/2026,19:06:00,1.062,0.069,238.63,4.51,0,0,7.06,10.64
02/01/2026,19:07:00,0.549,0.11,243.64,1.97,0,0,16.21,0
02/01/2026,19:08:00,1.531,0.096,243.28,6.44,0,0,12.24,13.28
02/01/2026,19:09:00,1.116,0.097,239.75,4.62,0,0,8.03,10.57
02/01/2026,19:10:00,0.936,0.125,242.94,3.84,0,0,1.29,14.31
02/01/2026,19:11:00,0.815,0.116,232.77,3.71,22.25,0,7.9,0
02/01/2026,19:12:00,1.818,0.239,244.07,7.17,0,0,6.06,24.24
02/01/2026,19:13:00,0.703,0.1,242.66,2.67,0,3.23,8.88,0
02/01/2026,19:14:00,2.56,0.493,236.74,10.88,0,0,12.19,30.47
02/01/2026,19:15:00,2.464,0.305,240.76,9.89,0,0,2.24,38.83
02/01/2026,19:16:00,1.959,0.313,233.92,8.25,0,0,6.2,26.45
02/01/2026,19:17:00,0.466,0.052,237.71,2.16,0,0,1.93,5.84
02/01/2026,19:18:00,1.749,0.211,243.29,7.17,0,0,2.55,26.6
02/01/2026,19:19:00,3.203,0.553,239.96,13.07,0.96,4.19,4.41,43.81
02/01/2026,19:20:00,2.707,0.401,239.8,11.33,0,0,3.42,41.71
02/01/2026,19:21:00,2.415,0.47,240.14,9.97,0,0,5.51,34.74
02/01/2026,19:22:00,1.425,0.231,239.79,5.8,0,0,8.53,15.22
02/01/2026,19:23:00,1.369,0.288,242.96,6.35,0,0,5.57,17.24
02/01/2026,19:24:00,3.608,0.5,238.14,15.27,0,0,21,39.14
02/01/2026,19:25:00,1.794,0.266,241.26,7.38,0,0,8.04,21.86
02/01/2026,19:26:00,1.813,0.334,236.57,7.84,7.09,0,25.2,0
02/01/2026,19:27:00,8.868,0.836,242.22,36.55,0,0,8.16,139.64
02/01/2026,19:28:00,1.04,0.132,239.04,4.25,0,0,4.25,13.08
02/01/2026,19:29:00,0.063,0.011,239.88,0.32,0,0,3.18,0
02/01/2026,19:30:00,1.191,0.066,238.91,5.09,7.49,0,7.98,4.37
02/01/2026,19:31:00,1.257,0.173,239.29,5.44,0,12.81,6.97,1.16
02/01/2026,19:32:00,1.771,0.301,236.99,7.76,0,0,6.63,22.89
02/01/2026,19:33:00,2.129,0.518,240.99,9.07,1.99,0,7.68,25.82
02/01/2026,19:34:00,0.089,0.02,241.66,0.54,1.24,0,12.34,0
02/01/2026,19:35:00,2.165,0.23,236.01,9.37,0,2.06,1.55,32.48
02/01/2026,19:36:00,1.327,0.201,238.21,5.81,0,0,4.99,17.12
02/01/2026,19:37:00,1.086,0.067,240.09,4.67,0,1.82,5.55,10.73
02/01/2026,19:38:00,0.183,0.018,238.2,0.45,0,0,2.08,0.97
02/01/2026,19:39:00,4.185,0.858,239.33,17.58,0,0.66,26.51,42.57
02/01/2026,19:40:00,0.924,0.069,244.85,4.05,0.26,4.96,9.24,0.94
02/01/2026,19:41:00,2.44,0.248,236.95,10.14,0.23,0,2.33,38.12
02/01/2026,19:42:00,0.595,0.142,233.06,2.48,0,0.89,2.66,6.37
02/01/2026,19:43:00,1.837,0.395,238.2,7.7,0.53,6.72,7.6,15.77
02/01/2026,19:44:00,1.103,0.228,239.02,4.65,4.06,2.68,0.07,11.57
02/01/2026,19:45:00,2.381,0.531,238.53,9.87,2.22,3.35,3.74,30.37
02/01/2026,19:46:00,1.068,0.214,240.81,4.45,2.94,0,2.52,12.34
02/01/2026,19:47:00,0.565,0.042,236.92,2.49,0,0.86,11.55,0
02/01/2026,19:48:00,1.382,0.212,236.47,5.44,0,0,9.4,13.63
02/01/2026,19:49:00,1.32,0.183,237.98,5.56,0,0,2.42,19.58
02/01/2026,19:50:00,1.737,0.195,238.04,7.22,0,0,12.01,16.94
02/01/2026,19:51:00,2.971,0.644,246.36,11.72,0,0,14.69,34.82
02/01/2026,19:52:00,2.855,0.408,244.66,11.78,0,0,4.82,42.76
02/01/2026,19:53:00,0.357,0.022,234.99,1.58,0,0,1.04,4.9
02/01/2026,19:54:00,2.309,0.242,234.21,9.89,0,0.45,8.83,29.2
02/01/2026,19:55:00,2.367,0.227,239.74,9.99,0,0,2.31,37.14
02/01/2026,19:56:00,0.876,0.199,245.73,3.63,0,0,4.5,10.11
02/01/2026,19:57:00,0.629,0.113,242,2.45,0,0,0.28,10.2
02/01/2026,19:58:00,0.593,0.096,239.9,2.62,0,0,4.16,5.73
02/01/2026,19:59:00,1.5,0.227,238.63,6.47,0,0,2.87,22.14
02/01/2026,20:00:00,2.49,0.448,243.23,10.02,1.79,0,6.95,32.75
02/01/2026,20:01:00,1.224,0.246,240.53,5.27,0,0,0.25,20.16
02/01/2026,20:02:00,0.049,0.008,245.2,0.2,0,0,5.88,0
02/01/2026,20:03:00,0.82,0.195,234.94,3.61,0,0,8.87,4.79
02/01/2026,20:04:00,0.791,0.194,241.27,3.31,0,0,0.08,13.1
02/01/2026,20:05:00,2.118,0.527,238.31,8.85,0,0,8.32,26.98
02/01/2026,20:06:00,2.207,0.406,241.24,9.26,0,0,0.84,35.95
02/01/2026,20:07:00,1.602,0.379,240.75,6.59,1.31,0,7.19,18.2
02/01/2026,20:08:00,2.859,0.374,241.53,12.05,0.71,0,3.64,43.29
02/01/2026,20:09:00,3.025,0.671,242.93,12.7,0,0,4.82,45.6
02/01/2026,20:10:00,0.869,0.202,244.17,3.45,0,0,2.47,12.02
02/01/2026,20:11:00,0.579,0.134,245.86,2.32,0,4.85,1.69,3.11
02/01/2026,20:12:00,1.304,0.282,240.05,5.36,0,0,0.44,21.29
02/01/2026,20:13:00,1.599,0.21,238.37,6.78,5.04,0,12,9.61
02/01/2026,20:14:00,0.826,0.068,236.32,3.76,0,0,5.66,8.12
02/01/2026,20:15:00,10.373,1.212,241.3,42.66,0,0,24.38,148.51
02/01/2026,20:16:00,4.006,0.815,242.5,16.24,0,0,11.4,55.37
02/01/2026,20:17:00,0.751,0.072,235.95,3.16,0,0,12.22,0.28
02/01/2026,20:18:00,0.454,0.066,243.43,1.9,2.22,6,5.47,0
02/01/2026,20:19:00,0.69,0.112,239.7,2.69,0,0,0.51,10.99
02/01/2026,20:20:00,3.066,0.524,236.23,13.02,0,0,14.68,36.43
02/01/2026,20:21:00,3.124,0.741,237.46,13.01,0,0,0.75,51.31
02/01/2026,20:22:00,4.043,0.737,237.17,16.96,0,0,4.37,63.01
02/01/2026,20:23:00,0.56,0.116,237.22,2.62,0,0,11.66,0
02/01/2026,20:24:00,2.111,0.351,241.71,8.66,0,3.92,3.84,27.43
02/01/2026,20:25:00,0.619,0.134,242.59,2.48,0,0,1.09,9.23
02/01/2026,20:26:00,4.694,0.482,245.1,19.18,0,0,2.8,75.43
02/01/2026,20:27:00,0.582,0.054,237.91,2.66,0,0,26.73,0
02/01/2026,20:28:00,0.34,0.08,241.03,1.4,0,0,49.99,0
02/01/2026,20:29:00,0.424,0.08,238.06,1.67,0,0,7.44,0
02/01/2026,20:30:00,1.387,0.256,240.06,5.89,0,0,13.14,9.99
02/01/2026,20:31:00,2.462,0.353,235.56,10.61,4.05,0.6,0.27,36.11
02/01/2026,20:32:00,2.337,0.293,236.63,10.11,0,0,1.94,37.02
02/01/2026,20:33:00,0.446,0.072,242.41,1.83,0,0.3,2.76,4.37
02/01/2026,20:34:00,0.97,0.072,235.55,4.21,4.76,0,0.07,11.33
02/01/2026,20:35:00,0.85,0.12,241.84,3.67,0,0,2.84,11.33
02/01/2026,20:36:00,0.374,0.053,237.97,1.61,11.36,2.51,0.59,0
02/01/2026,20:37:00,0.83,0.131,234.22,3.81,3.67,0,4.37,5.8
02/01/2026,20:38:00,3.916,0.693,232.38,16.98,0,0,0.03,65.24
02/01/2026,20:39:00,0.314,0.076,244.39,1.66,2.18,0,1.89,1.16
02/01/2026,20:40:00,1.692,0.305,234.28,7.41,0,1.93,12.07,14.2
02/01/2026,20:41:00,3.983,0.903,239.81,16.22,0,0,1.44,64.94
02/01/2026,20:42:00,3.833,0.618,241.06,15.82,4.39,0,0.4,59.09
02/01/2026,20:43:00,4.853,0.851,236.06,20.24,0,0,1.72,79.16
02/01/2026,20:44:00,1.834,0.117,238.34,7.57,0,0,10.55,20.02
02/01/2026,20:45:00,2.064,0.158,241.44,8.47,7.41,0,5.31,21.68
02/01/2026,20:46:00,0.846,0.14,240.88,3.68,4.35,0.55,5.29,3.91
02/01/2026,20:47:00,0.305,0.039,238.62,1.19,0,0,0,5.08
02/01/2026,20:48:00,1.222,0.256,240.71,5.36,5.05,0,3.83,11.49
02/01/2026,20:49:00,3.357,0.532,239.69,13.87,0,0,1.85,54.09
02/01/2026,20:50:00,0.885,0.2,237.09,3.67,0,0,2.46,12.29
02/01/2026,20:51:00,2.229,0.545,243.6,8.9,0,0,5.48,31.67
02/01/2026,20:52:00,1.404,0.112,240.62,6.12,0,0,12.45,10.96
02/01/2026,20:53:00,3.676,0.474,234.47,15.99,0,0,1.2,60.06
02/01/2026,20:54:00,3.099,0.567,241.57,12.8,0,0,8.77,42.88
02/01/2026,20:55:00,0.256,0.028,238.15,0.78,0,1.09,0.3,2.89
02/01/2026,20:56:00,1.51,0.156,239.13,6.27,0,0,2.37,22.8
02/01/2026,20:57:00,0.652,0.139,240.02,2.76,0.09,0,1.48,9.3
02/01/2026,20:58:00,0.643,0.158,237.62,2.58,0,5.29,14.83,0
02/01/2026,20:59:00,0.285,0.058,245.41,1.63,0,0,1.18,3.57
02/01/2026,21:00:00,1.735,0.268,235.52,7.73,2.15,0,5.19,21.58
02/01/2026,21:01:00,3.733,0.517,240.17,15.19,0,0,1.08,61.14
02/01/2026,21:02:00,1.868,0.295,241.14,7.51,0.53,0,3.85,26.75
02/01/2026,21:03:00,0.261,0.037,240.12,1.18,0,0,3.2,1.15
02/01/2026,21:04:00,1.334,0.201,239.43,5.36,0,0,0.25,21.98
02/01/2026,21:05:00,2.159,0.196,238.87,9.07,0,0,10.49,25.49
02/01/2026,21:06:00,1.246,0.288,237.59,5.25,0,0,9.09,11.68
02/01/2026,21:07:00,1.84,0.37,237.54,7.74,0,0,1.95,28.71
02/01/2026,21:08:00,0.711,0.132,243.48,3.12,0,0,5.71,6.13
02/01/2026,21:09:00,1.116,0.268,238.67,5.04,5.74,0,2.7,10.16
02/01/2026,21:10:00,1.052,0.112,246.4,4.35,0,1.55,8.8,7.19
02/01/2026,21:11:00,4.253,0.282,242.01,17.33,0,0,7.08,63.81
02/01/2026,21:12:00,0.457,0.098,232,2,2.81,0,0.57,4.24
02/01/2026,21:13:00,0.063,0.016,242.65,0.2,0,0,11.15,0
02/01/2026,21:14:00,4.055,0.672,239.84,17.3,4.27,5.74,1.19,56.38
02/01/2026,21:15:00,1.556,0.096,235.83,6.73,0,0,1.15,24.78
02/01/2026,21:16:00,0.351,0.072,243.91,1.52,0,0,7.94,0
02/01/2026,21:17:00,2.893,0.187,238.69,12.25,0,0,1.21,47.01
02/01/2026,21:18:00,2.267,0.358,238.44,9.5,0,5.74,0.78,31.26
02/01/2026,21:19:00,4.771,0.503,241.13,20.04,0,0,2.45,77.06
02/01/2026,21:20:00,1.665,0.388,243.43,6.72,1.95,0,10.95,14.85
02/01/2026,21:21:00,7.353,1.031,240.34,30.78,0,0,1.17,121.38
02/01/2026,21:22:00,1.256,0.289,240.13,5.55,0,0,2.48,18.46
02/01/2026,21:23:00,2.271,0.249,237.91,9.38,0,1.74,2.02,34.08
02/01/2026,21:24:00,2.539,0.324,243.38,10.5,0,2.99,2.64,36.69
02/01/2026,21:25:00,0.919,0.22,240.37,3.91,0,0,7.52,7.81
02/01/2026,21:26:00,0.891,0.08,239.32,3.51,0,5.65,3.12,6.08
02/01/2026,21:27:00,2.581,0.428,238.95,10.53,0,0,8.55,34.46
02/01/2026,21:28:00,0.313,0.04,243.08,1.1,0,0,6.14,0
02/01/2026,21:29:00,0.648,0.133,239.21,2.7,2.24,0,2.69,5.87
02/01/2026,21:30:00,1.224,0.093,243.09,5.12,0,0,3.4,17.01
02/01/2026,21:31:00,4.662,0.641,238.59,19.46,0,1.5,7.3,68.89
02/01/2026,21:32:00,2.582,0.49,242.17,11.05,4.41,2.86,4.59,31.18
02/01/2026,21:33:00,1.502,0.197,240.62,6.45,0.89,0.84,12.17,11.13
02/01/2026,21:34:00,0.836,0.052,237.15,3.62,0,0,16.23,0
02/01/2026,21:35:00,6.066,1.159,239.74,25.21,10.6,0,7.59,82.91
02/01/2026,21:36:00,1.326,0.2,233.43,5.7,0,0,27.17,0
02/01/2026,21:37:00,0.647,0.034,237.77,2.94,0,0,5.45,5.34
02/01/2026,21:38:00,6.911,1.192,235.27,29.56,10.51,0,0.24,104.44
02/01/2026,21:39:00,0.332,0.078,245.99,1.53,6.15,0,4.22,0
02/01/2026,21:40:00,3.821,0.276,235.3,16.18,0,0,1.57,62.12
02/01/2026,21:41:00,1.419,0.239,247.76,5.62,0,0,2.44,21.21
02/01/2026,21:42:00,2.577,0.504,241.54,10.38,0,0,4.04,38.91
02/01/2026,21:43:00,2.22,0.142,238.44,9.42,0,0,2.1,34.91
02/01/2026,21:44:00,2.548,0.139,242.42,10.21,11.99,0,2.22,28.25
02/01/2026,21:45:00,7.361,1.052,238.07,30.92,0,0,3.09,119.61
02/01/2026,21:46:00,6.571,1.368,235.77,27.79,0,4.05,2.03,103.45
02/01/2026,21:47:00,0.685,0.056,240.24,2.9,0,0,1.11,10.31
02/01/2026,21:48:00,2.152,0.468,242.1,9.12,5.76,0,8.7,21.4
02/01/2026,21:49:00,0.153,0.028,243.84,0.9,0,0,3.02,0
02/01/2026,21:50:00,2.771,0.323,241.49,11.61,0,0,10.69,35.49
02/01/2026,21:51:00,3.298,0.505,238.41,13.68,0.68,0,12.86,41.43
02/01/2026,21:52:00,0.065,0.016,244.16,0.26,0,3.02,8.34,0
02/01/2026,21:53:00,1.372,0.128,243.49,5.46,1.4,0,3.03,18.43
02/01/2026,21:54:00,2.574,0.386,240.81,10.56,0,0,7.67,35.23
02/01/2026,21:55:00,1.906,0.333,243.63,7.92,0,0,1.01,30.76
02/01/2026,21:56:00,0.341,0.026,246.55,1.19,0,0,6.49,0
02/01/2026,21:57:00,0.391,0.023,238.37,1.55,0,0,3.13,3.4
02/01/2026,21:58:00,1.228,0.065,237.3,4.96,0,0,6.4,14.07
02/01/2026,21:59:00,0.919,0.106,238.28,3.99,0,0,8.43,6.89
02/01/2026,22:00:00,1.009,0.065,235.95,4.2,0,0,4.96,11.85
02/01/2026,22:01:00,0.282,0.059,241.77,0.72,0,8.14,6.17,0
02/01/2026,22:02:00,1.441,0.359,235.17,6.45,0,0,1.44,22.58
02/01/2026,22:03:00,4.688,0.292,243.8,19.43,0,0,5.39,72.75
02/01/2026,22:04:00,0.36,0.049,237.98,1.11,0,0,3.7,2.31
02/01/2026,22:05:00,1.134,0.063,244.08,4.79,0,0,3.35,15.55
02/01/2026,22:06:00,2.348,0.18,232.33,10.41,0,0,3.17,35.96
02/01/2026,22:07:00,1.454,0.167,238.84,6.05,0,0,2.23,22
02/01/2026,22:08:00,3.22,0.415,236.12,13.67,0,0,2.19,51.49
02/01/2026,22:09:00,0.467,0.111,244.06,1.85,0,7.98,7.22,0
02/01/2026,22:10:00,1.584,0.205,245.04,6.57,0,0,4.9,21.5
02/01/2026,22:11:00,3.041,0.454,232.97,13.26,0,1.82,0.18,48.68
02/01/2026,22:12:00,7.092,0.703,242.6,28.99,1.64,10.87,0.3,105.39
02/01/2026,22:13:00,1.512,0.076,243.21,6.08,0,0,5.07,20.14
02/01/2026,22:14:00,0.664,0.153,240.98,2.78,0,0,11.24,0
02/01/2026,22:15:00,0.67,0.044,241.76,2.83,0,1.2,0.27,9.69
02/01/2026,22:16:00,0.26,0.063,241.55,1.16,6.84,0,4.25,0
02/01/2026,22:17:00,4.974,0.379,242.61,20.46,0,0,11.43,71.47
02/01/2026,22:18:00,2.898,0.495,236.72,12.06,0,0,0.03,48.27
02/01/2026,22:19:00,0.391,0.098,243.6,1.8,5.16,0,1.94,0
02/01/2026,22:20:00,0.623,0.048,240.63,2.34,0,0,15.15,0
02/01/2026,22:21:00,1.49,0.201,240.45,6.1,0,0,0.51,24.33
02/01/2026,22:22:00,3.202,0.66,241.7,13.25,0,0,5.6,47.76
02/01/2026,22:23:00,2.156,0.122,236.19,9.23,0,5.31,4.25,26.37
02/01/2026,22:24:00,1.985,0.373,235.34,8.38,0,0,0.99,32.1
02/01/2026,22:25:00,1.678,0.111,239.64,7.15,0,0,0.26,27.71
02/01/2026,22:26:00,0.419,0.041,244.63,1.96,9.48,0,4.19,0
02/01/2026,22:27:00,1.508,0.124,236.44,6.25,0,0,7.97,17.16
02/01/2026,22:28:00,1.349,0.312,240.53,5.69,12.58,0,1.17,8.73
02/01/2026,22:29:00,0.255,0.022,237.85,1.12,0.35,0,7.05,0
02/01/2026,22:30:00,4.882,0.284,237.45,20.49,0,17.4,4.74,59.22
02/01/2026,22:31:00,0.767,0.128,241.5,2.79,0,0,2.66,10.12
02/01/2026,22:32:00,0.907,0.108,242.28,3.82,0,0,6.55,8.57
02/01/2026,22:33:00,1.092,0.143,237.64,4.69,0,0,1.28,16.92
02/01/2026,22:34:00,1.312,0.097,244.16,5.59,0,0.5,3.66,17.7
02/01/2026,22:35:00,1.074,0.214,241.27,4.39,0,0,4.78,13.12
02/01/2026,22:36:00,1.382,0.235,239.27,5.64,3.11,6.05,3.68,10.19
02/01/2026,22:37:00,1.603,0.197,241.04,6.47,0,0,3.04,23.68
02/01/2026,22:38:00,1.531,0.129,246.11,5.62,0,0,8.1,17.41
02/01/2026,22:39:00,1.973,0.333,242.26,8.06,5.4,0.08,6.4,21
02/01/2026,22:40:00,2.074,0.427,237.9,9.27,0,0,6.12,28.45
02/01/2026,22:41:00,2.118,0.238,239.94,9.08,0,0,13.34,21.96
02/01/2026,22:42:00,2.573,0.142,240.39,10.51,0,0,30.22,12.67
02/01/2026,22:43:00,0.681,0.063,242,2.71,0,5.37,5.02,0.95
02/01/2026,22:44:00,0.708,0.132,240.72,2.84,0,0,2.57,9.23
02/01/2026,22:45:00,3.213,0.796,245.69,13.36,9.95,0,9.05,34.55
02/01/2026,22:46:00,0.935,0.049,239.32,4.35,0,13.71,0.92,0.97
02/01/2026,22:47:00,1.245,0.138,234.81,5.32,0,0,4.32,16.43
02/01/2026,22:48:00,1.143,0.071,240.64,4.8,0,0,4.46,14.6
02/01/2026,22:49:00,6.907,0.782,238.68,29.04,0,0,24.61,90.49
02/01/2026,22:50:00,0.56,0.074,235.49,2.38,0,0,28.27,0
02/01/2026,22:51:00,0.549,0.128,237.89,2.36,0,3.64,9.63,0
02/01/2026,22:52:00,1.386,0.092,238.92,5.81,0,0,3.84,19.26
02/01/2026,22:53:00,1.175,0.241,243.42,4.92,0,0,4.75,14.82
02/01/2026,22:54:00,0.387,0.05,235.55,1.24,0,0,2.31,4.13
02/01/2026,22:55:00,1.284,0.273,241.05,5.23,2.2,0,10.63,8.58
02/01/2026,22:56:00,1.421,0.217,246.66,5.52,0,0,8.24,15.45
02/01/2026,22:57:00,0.843,0.049,239.48,3.66,0,0,8.86,5.2
02/01/2026,22:58:00,1.214,0.29,239.39,4.91,0,0,0.9,19.33
02/01/2026,22:59:00,0.623,0.041,242.16,2.26,0,0,3.05,7.34
02/01/2026,23:00:00,0.388,0.066,241.57,1.25,5.5,0.85,4.62,0
02/01/2026,23:01:00,0.928,0.209,244.25,3.89,0,0,0.8,14.67
02/01/2026,23:02:00,0.466,0.031,239.5,1.76,0.45,0,2.76,4.56
02/01/2026,23:03:00,0.3,0.048,242.11,1.21,2.37,0,0.55,2.08
02/01/2026,23:04:00,0.11,0.024,242.15,0.77,0,0,19.14,0
02/01/2026,23:05:00,1.703,0.421,238.99,7.2,0.98,0,8.35,19.06
02/01/2026,23:06:00,0.898,0.175,239.66,3.64,4.98,0,5.82,4.16
02/01/2026,23:07:00,3.228,0.341,239.97,13.22,0,0,1.38,52.42
02/01/2026,23:08:00,0.974,0.185,236.29,4.21,0,0,2.44,13.8
02/01/2026,23:09:00,1.696,0.324,238.83,7.07,0,0,0.94,27.33
02/01/2026,23:10:00,0.727,0.138,244.49,3.09,0,0,4.61,7.51
02/01/2026,23:11:00,1.347,0.298,243.11,5.06,0,0,10.31,12.15
02/01/2026,23:12:00,0.111,0.008,238.26,0.7,0,0,0.12,1.74
02/01/2026,23:13:00,0.915,0.066,239.95,3.47,0,0,0.65,14.59
02/01/2026,23:14:00,0.565,0.101,242.91,2.23,0,0,1.56,7.85
02/01/2026,23:15:00,2.975,0.716,241.33,12.61,4.36,0,7.51,37.72
02/01/2026,23:16:00,1.603,0.229,242.4,6.17,0,0,13.46,13.25
02/01/2026,23:17:00,2.655,0.643,241.6,10.97,0,0,8.39,35.87
02/01/2026,23:18:00,3.506,0.833,240.65,14.51,0,0,4.47,53.96
02/01/2026,23:19:00,0.841,0.194,239.5,3.51,0,0,0.67,13.35
02/01/2026,23:20:00,1.544,0.358,236.41,6.6,2.34,0,8.44,14.94
02/01/2026,23:21:00,0.416,0.095,242.08,1.72,0,0,0.67,6.26
02/01/2026,23:22:00,1.921,0.411,239.33,7.76,6.13,3.2,2.56,20.12
02/01/2026,23:23:00,2.161,0.408,235.06,9.21,0,0,2.21,33.8
02/01/2026,23:24:00,1.812,0.099,238.36,7.6,5,0,2.67,22.53
02/01/2026,23:25:00,0.84,0.064,242.56,3.45,1.89,0,2.4,9.72
02/01/2026,23:26:00,5.221,0.401,234.25,22.71,7.64,0,8.8,70.58
02/01/2026,23:27:00,1.418,0.078,236.91,6.25,0,0,1.13,22.49
02/01/2026,23:28:00,0.419,0.031,240.41,2.11,0,0,11.22,0
02/01/2026,23:29:00,2.331,0.545,244.22,9.61,0,0,11.72,27.13
02/01/2026,23:30:00,3.045,0.556,243,12.89,0,0,4.05,46.7
